Subject_ID,DateTime,Average_Stress,Stressed
23,24.02.18 22:00,0.0,0
23,25.02.18 21:05,0.0,0
23,26.02.18 23:24,0.335725,0
23,27.02.18 21:56,0.1026475,0
23,28.02.18 23:17,0.54102,1
23,01.03.18 23:29,0.36711,0
24,13.12.17 21:00,0.6919675,1
24,14.12.17 21:00,0.5132375,1
24,15.12.17 21:00,0.5845,1
24,16.12.17 21:00,0.301895,0
24,17.12.17 21:00,0.2535949999999999,0
24,18.12.17 21:00,0.54102,1
24,19.12.17 21:00,0.36711,0
24,20.12.17 21:00,0.475805,0
24,21.12.17 21:00,0.475805,0
24,22.12.17 21:00,0.36711,0
24,23.12.17 21:00,0.36711,0
24,24.12.17 21:00,0.36711,0
24,25.12.17 21:00,0.36711,0
24,26.12.17 21:00,0.2535949999999999,0
24,27.12.17 21:00,0.1992474999999999,0
24,28.12.17 21:00,0.1448999999999999,0
24,29.12.17 21:00,0.2161624999999999,0
24,30.12.17 21:00,0.2161624999999999,0
24,31.12.17 21:00,0.2161624999999999,0
24,01.01.18 21:00,0.6014149999999999,1
24,02.01.18 21:00,0.1992474999999999,0
24,03.01.18 21:00,0.1509474999999999,0
24,04.01.18 21:00,0.2161624999999999,0
24,05.01.18 21:00,0.335725,0
24,06.01.18 21:00,0.2644625,0
24,07.01.18 21:00,0.0965999999999999,0
24,08.01.18 21:00,0.3840249999999999,0
24,09.01.18 21:00,0.4927199999999999,0
24,10.01.18 21:00,0.2535949999999999,0
24,11.01.18 21:00,0.2052949999999999,0
24,12.01.18 21:00,0.2052949999999999,0
24,13.01.18 21:00,0.3840249999999999,0
24,14.01.18 21:00,0.4275049999999999,0
24,01.02.18 21:00,0.36711,0
24,02.02.18 21:00,0.6980149999999999,1
24,03.02.18 21:00,0.6327999999999999,1
24,04.02.18 21:00,0.301895,0
24,05.02.18 21:00,0.5301525,1
24,06.02.18 20:42,0.475805,0
24,06.02.18 21:00,0.475805,0
24,06.02.18 21:43,0.1739099999999999,0
24,06.02.18 21:43,0.36711,0
24,06.02.18 21:57,0.287425,0
24,07.02.18 06:40,0.31881,0
24,07.02.18 19:56,0.161815,0
24,07.02.18 20:35,0.54102,1
24,08.02.18 06:49,0.36229,0
24,09.02.18 22:28,0.5953674999999999,1
24,10.02.18 08:02,0.6327999999999999,1
24,11.02.18 09:37,0.301895,0
24,12.02.18 21:43,0.475805,0
24,13.02.18 17:24,0.58932,1
24,14.02.18 10:33,0.4697574999999999,0
24,20.02.18 06:33,0.31881,0
24,22.02.18 07:09,0.3840249999999999,0
24,26.02.18 08:55,0.6436675,1
24,27.02.18 11:54,0.5724049999999999,1
24,27.02.18 11:54,0.5724049999999999,1
24,01.03.18 13:28,0.470985,0
24,02.03.18 07:02,0.5845,1
24,04.03.18 08:01,0.2052949999999999,0
24,05.03.18 17:06,0.2535949999999999,0
24,06.03.18 18:02,0.6980149999999999,1
24,07.03.18 06:45,0.2052949999999999,0
24,09.03.18 16:12,0.31881,0
24,10.03.18 09:23,0.3840249999999999,0
24,13.03.18 13:56,0.27051,0
24,15.03.18 15:13,0.54102,1
24,16.03.18 09:48,0.475805,0
24,20.03.18 06:50,0.41059,0
24,21.03.18 11:25,0.2535949999999999,0
24,22.03.18 10:53,0.2052949999999999,0
24,23.03.18 09:17,0.54102,1
24,24.03.18 17:41,0.5241049999999999,1
24,26.03.18 22:52,0.1509474999999999,0
24,28.03.18 08:16,0.27051,0
24,31.03.18 09:30,0.1509474999999999,0
24,02.04.18 16:14,0.27051,0
24,03.04.18 15:15,0.3840249999999999,0
24,05.04.18 18:27,0.4927199999999999,0
24,06.04.18 19:42,0.2535949999999999,0
24,08.04.18 21:46,0.2644625,0
24,11.04.18 16:44,0.1509474999999999,0
24,12.04.18 13:59,0.2644625,0
24,13.04.18 14:09,0.31881,0
24,17.04.18 12:46,0.4927199999999999,0
24,18.04.18 16:58,0.2052949999999999,0
24,19.04.18 16:34,0.31881,0
24,22.04.18 21:45,0.4927199999999999,0
24,24.04.18 22:15,0.2052949999999999,0
24,26.04.18 09:56,0.54102,1
24,27.04.18 09:53,0.36229,0
24,29.04.18 07:45,0.54102,1
24,01.05.18 19:52,0.156995,0
24,03.05.18 07:53,0.1678625,0
24,03.05.18 07:53,0.1678625,0
24,04.05.18 10:20,0.3840249999999999,0
24,06.05.18 08:11,0.1135149999999999,0
24,07.05.18 22:37,0.335725,0
24,10.05.18 08:58,0.427505,0
24,11.05.18 22:37,0.31881,0
24,12.05.18 10:33,0.31881,0
24,14.05.18 05:03,0.335725,0
24,14.05.18 18:42,0.3840249999999999,0
24,16.05.18 08:02,0.4927199999999999,0
24,17.05.18 09:08,0.6497149999999999,1
24,18.05.18 18:15,0.41059,0
24,19.05.18 10:30,0.746315,1
24,06.07.18 22:27,0.5724049999999999,1
24,08.07.18 20:42,0.350195,0
24,09.07.18 19:10,0.4154099999999999,0
24,10.07.18 20:27,0.58932,1
24,12.07.18 22:31,0.528925,1
24,13.07.18 16:49,0.7402675,1
24,14.07.18 22:30,0.2958475,0
24,15.07.18 20:00,0.2475475,0
24,16.07.18 21:25,0.4806249999999999,0
24,17.07.18 22:34,0.2475475,0
24,18.07.18 20:01,0.2475475,0
24,19.07.18 16:29,0.4806249999999999,0
24,21.07.18 23:55,0.620705,1
24,22.07.18 21:25,0.3984949999999999,0
24,24.07.18 19:28,0.301895,0
24,25.07.18 18:10,0.36711,0
24,26.07.18 17:40,0.58932,1
24,27.07.18 19:21,0.475805,0
24,28.07.18 18:25,0.301895,0
24,29.07.18 23:05,0.301895,0
24,30.07.18 22:27,0.301895,0
24,01.08.18 20:52,0.1992474999999999,0
24,02.08.18 22:05,0.3127625,0
24,03.08.18 20:00,0.36711,0
24,04.08.18 20:01,0.2161624999999999,0
25,08.02.18 22:02,0.2161624999999999,0
25,09.02.18 20:26,0.2813775,0
25,11.02.18 10:23,0.0482999999999999,0
25,11.02.18 19:37,0.1678625,0
25,12.02.18 20:39,0.1135149999999999,0
25,13.02.18 20:38,0.1135149999999999,0
25,14.02.18 20:15,0.1135149999999999,0
25,15.02.18 20:16,0.1135149999999999,0
25,16.02.18 21:01,0.0482999999999999,0
25,18.02.18 22:09,0.44442,0
25,20.02.18 11:37,0.17391,0
25,20.02.18 20:15,0.22221,0
25,21.02.18 20:43,0.22221,0
25,22.02.18 22:33,0.6014149999999999,1
25,23.02.18 22:36,0.156995,0
25,25.02.18 10:09,0.1026475,0
25,25.02.18 23:28,0.22221,0
25,26.02.18 20:20,0.553115,1
25,27.02.18 20:15,0.2813775,0
25,28.02.18 20:17,0.3417725,0
25,01.03.18 20:43,0.1026475,0
25,02.03.18 20:43,0.1678625,0
25,04.03.18 10:15,0.1026475,0
25,05.03.18 07:42,0.2765575,0
25,07.03.18 20:37,0.3900725,0
25,09.03.18 11:00,0.44442,0
26,26.01.18 21:00,0.7402675,1
26,27.01.18 21:00,0.3984949999999999,0
26,28.01.18 21:00,0.350195,0
26,29.01.18 21:00,0.8972624999999999,1
26,30.01.18 21:00,0.4045424999999999,0
26,31.01.18 21:00,0.5832725,1
26,01.02.18 21:00,0.5724049999999999,1
26,02.02.18 21:00,0.5724049999999999,1
26,03.02.18 21:00,0.1509474999999999,0
26,04.02.18 21:00,0.31881,0
26,05.02.18 21:00,0.31881,0
26,06.02.18 21:50,0.156995,0
26,07.02.18 20:19,0.330905,0
26,08.02.18 21:38,0.0543475,0
26,09.02.18 20:16,0.39612,0
26,10.02.18 20:29,0.1026475,0
26,11.02.18 20:15,0.0,0
26,12.02.18 20:30,0.4866724999999999,0
26,13.02.18 21:09,0.4166375,0
26,14.02.18 22:39,0.6919675,1
26,15.02.18 21:34,0.63762,1
26,17.02.18 01:31,0.36229,0
26,17.02.18 20:28,0.6980149999999999,1
26,19.02.18 09:15,0.36229,0
26,20.02.18 00:34,0.6919675,1
26,21.02.18 01:13,0.6327999999999999,1
26,21.02.18 20:28,0.68592,1
26,22.02.18 20:45,0.5132375,1
26,23.02.18 22:50,0.4649375,0
26,25.02.18 00:22,0.5241049999999999,1
26,25.02.18 22:26,0.0543475,0
26,26.02.18 22:38,0.335725,0
